iteration,loss
4887,0.6215941779806597
4888,0.6215910327230904
4889,0.6215878859936793
4890,0.621584737791809
4891,0.6215815881168575
4892,0.6215784369682067
4893,0.6215752843452358
4894,0.6215721302473238
4895,0.621568974673852
4896,0.6215658176241989
4897,0.6215626590977453
4898,0.6215594990938664
4899,0.6215563376119441
4900,0.6215531746513562
4901,0.621550010211481
4902,0.6215468442916963
4903,0.6215436768913799
4904,0.6215405080099108
4905,0.6215373376466646
4906,0.6215341658010186
4907,0.6215309924723524
4908,0.6215278176600404
4909,0.6215246413634598
4910,0.6215214635819876
4911,0.6215182843150003
4912,0.621515103561873
4913,0.6215119213219824
4914,0.6215087375947019
4915,0.62150555237941
4916,0.6215023656754799
4917,0.6214991774822872
4918,0.6214959877992081
4919,0.621492796625615
4920,0.621489603960883
4921,0.6214864098043853
4922,0.6214832141554973
4923,0.6214800170135927
4924,0.6214768183780437
4925,0.6214736182482259
4926,0.6214704166235097
4927,0.6214672135032696
4928,0.621464008886878
4929,0.6214608027737087
4930,0.621457595163131
4931,0.621454386054519
4932,0.6214511754472438
4933,0.6214479633406775
4934,0.6214447497341923
4935,0.621441534627158
4936,0.6214383180189453
4937,0.6214350999089268
4938,0.6214318802964728
4939,0.6214286591809508
4940,0.6214254365617362
4941,0.6214222124381935
4942,0.6214189868096949
4943,0.6214157596756118
4944,0.6214125310353109
4945,0.6214093008881627
4946,0.621406069233535
4947,0.6214028360707969
4948,0.6213996013993182
4949,0.621396365218465
4950,0.6213931275276081
4951,0.6213898883261125
4952,0.6213866476133473
4953,0.6213834053886809
4954,0.6213801616514791
4955,0.6213769164011085
4956,0.621373669636938
4957,0.6213704213583319
4958,0.6213671715646569
4959,0.6213639202552832
4960,0.621360667429571
4961,0.6213574130868905
4962,0.6213541572266044
4963,0.6213508998480803
4964,0.6213476409506813
4965,0.621344380533773
4966,0.6213411185967213
4967,0.6213378551388897
4968,0.6213345901596432
4969,0.6213313236583451
4970,0.6213280556343597
4971,0.6213247860870497
4972,0.6213215150157806
4973,0.6213182424199148
4974,0.6213149682988155
4975,0.621311692651844
4976,0.6213084154783649
4977,0.6213051367777402
4978,0.6213018565493322
4979,0.6212985747925023
4980,0.6212952915066129
4981,0.621292006691026
4982,0.6212887203451016
4983,0.621285432468202
4984,0.6212821430596884
4985,0.621278852118919
4986,0.6212755596452592
4987,0.6212722656380647
4988,0.6212689700966981
4989,0.6212656730205188
4990,0.621262374408887
4991,0.6212590742611608
4992,0.6212557725767006
4993,0.621252469354866
4994,0.6212491645950151
4995,0.6212458582965062
4996,0.6212425504586985
4997,0.6212392410809504
4998,0.6212359301626184
4999,0.6212326177030637
5000,0.6212293037016406
5001,0.6212293037016406
5002,0.6212293037016406
5003,0.6207741254246726
5004,0.619712018766379
5005,0.6058511709062705
5006,0.5877060832048162
5007,0.5592979649036336
5008,0.5365973273112171
5009,0.5352315534107774
5010,0.5349972015204302
5011,0.5349673995190771
5012,0.5349670050442207
5013,0.5349670035209869
5014,0.5349670024633414
5015,0.5349669965570657
5016,0.5349669838240914
5017,0.5349669466798929
5018,0.534966848042744
5019,0.5349665258439585
5020,0.5349656938182191
5021,0.5349651171680667
5022,0.5349635721339057
5023,0.5349635186172127
5024,0.5349635184519396
5025,0.5349622797301098
5026,0.5349610156953728
5027,0.5349594051085422
5028,0.5349583315842598
5029,0.5349576777648194
5030,0.5349561388404094
5031,0.5349529704503475
5032,0.5349523436778133
5033,0.5349510718336632
5034,0.5349497492639999
5035,0.5349471487761706
5036,0.5349447508017404
5037,0.5349440009364095
5038,0.5349434920155015
5039,0.5349406848615099
5040,0.5349392242098261
5041,0.5349377259574363
5042,0.5349367130375056
5043,0.5349340149007488
5044,0.5349316257762498
5045,0.5349273575915061
5046,0.534926048111012
5047,0.5349251638612367
5048,0.5349231017653024
5049,0.5349210304290463
5050,0.5349180124521181
5051,0.5349163091672986
5052,0.5349150536924449
5053,0.534913411884915
5054,0.5349124030075327
5055,0.5349114312463021
5056,0.5349099519646706
5057,0.5349065491567623
5058,0.5349054093922782
5059,0.5349029792115085
5060,0.5348998126557278
5061,0.534897137755753
5062,0.5348960103041966
5063,0.5348935103586465
5064,0.534891453676565
5065,0.5348889079694104
5066,0.5348882797564036
5067,0.5348872962920251
5068,0.534885170250857
5069,0.5348833141812479
5070,0.5348823278793607
5071,0.5348815014350625
5072,0.534880269681655
5073,0.5348794566293085
5074,0.5348769917549365
5075,0.5348751591532167
5076,0.534874186218469
5077,0.5348732610033142
5078,0.5348720819598336
5079,0.5348714385495095
5080,0.534868919572772
5081,0.534867253865094
5082,0.5348660872679075
5083,0.5348651888799287
5084,0.5348638725518574
5085,0.5348629178097802
5086,0.5348602909230132
5087,0.5348581898273504
5088,0.5348571523680488
5089,0.5348561662533214
5090,0.5348548798171918
5091,0.5348541568606032
5092,0.5348514189922668
5093,0.534849574682508
5094,0.5348483189870433
5095,0.5348473154883159
5096,0.5348459039760092
5097,0.534844907258301
5098,0.53484203460366
5099,0.5348397959414001
5100,0.5348386094616564
5101,0.5348375035540426
5102,0.5348360900647126
5103,0.5348352243613649
5104,0.5348322186385871
5105,0.534830096144441
5106,0.5348286666481974
5107,0.5348275386910875
5108,0.5348259638278845
5109,0.5348247617467213
5110,0.5348215647830283
5111,0.534818878346871
5112,0.534817531114428
5113,0.5348163001758502
5114,0.5348146698044784
5115,0.5348136073800391
5116,0.5348101714473911
5117,0.53480763186475
5118,0.5348060331477923
5119,0.5348046892734527
5120,0.5348029227104067
5121,0.5348016043681815
5122,0.5347979242950929
5123,0.5347949128961146
5124,0.5347932367740187
5125,0.5347917719082593
5126,0.5347898635688314
5127,0.5347884375920516
5128,0.5347844381080473
5129,0.5347811446506489
5130,0.5347792535237199
5131,0.5347776428618797
5132,0.534775534758683
5133,0.5347738584214343
5134,0.5347694521648035
5135,0.5347655865631439
5136,0.5347635512633873
5137,0.5347617611587269
5138,0.5347594151832338
5139,0.5347576158703812
5140,0.5347526482861825
5141,0.5347484421250581
5142,0.5347461387818838
5143,0.534744045857485
5144,0.5347414579863732
5145,0.5347394629609762
5146,0.5347338604448739
5147,0.5347291451662939
5148,0.5347264263560756
5149,0.5347240120057277
5150,0.53472104717394
5151,0.5347185944082775
5152,0.5347121561971568
5153,0.5347063500636744
5154,0.5347033177123389
5155,0.5347004878205222
5156,0.5346970590673902
5157,0.5346943538394406
5158,0.5346867497478368
5159,0.5346802284268749
5160,0.534676570994236
5161,0.5346730704210279
5162,0.53466910164164
5163,0.5346657949215343
5164,0.5346568000429623
5165,0.534648794529382
5166,0.5346443669969116
5167,0.5346401092846224
5168,0.5346353316016751
5169,0.5346311963151502
5170,0.5346202583462959
5171,0.5346101547513964
5172,0.534604915454622
5173,0.5345995811124055
5174,0.5345938247585715
5175,0.5345890482114927
5176,0.5345755410730013
5177,0.5345637375056537
5178,0.5345571235960703
5179,0.5345503433488288
5180,0.534543391326667
5181,0.5345374218809743
5182,0.5345209280514374
5183,0.5345063580035171
5184,0.5344984989699506
5185,0.5344903532989295
5186,0.5344820355074578
5187,0.5344757819056063
5188,0.5344560027088759
5189,0.5344405833925402
5190,0.5344313912512744
5191,0.5344224778336127
5192,0.5344128941563702
5193,0.5344075103001181
5194,0.5343849759723627
5195,0.5343703131967339
5196,0.5343611785625546
5197,0.5343526332119308
5198,0.5343422684089293
5199,0.5343397758712155
5200,0.5343150886928324
5201,0.5343023175898468
5202,0.5342938717693657
5203,0.5342863229112829
5204,0.5342755011055816
5205,0.5342724824552924
5206,0.5342481051736749
5207,0.5342354018959864
5208,0.5342266083201367
5209,0.5342195050634185
5210,0.5342087125345534
5211,0.5342023705912486
5212,0.5341801990100448
5213,0.5341654143183292
5214,0.5341572623507944
5215,0.5341494835116735
5216,0.5341397349953227
5217,0.5341355726658695
5218,0.5341138332919646
5219,0.5341009455337435
5220,0.5340926333922673
5221,0.5340849156554217
5222,0.5340749737591456
5223,0.5340726020335086
5224,0.5340491034309246
5225,0.5340368632750992
5226,0.5340283167908202
5227,0.5340210115438951
5228,0.5340104951048547
5229,0.5340054351317777
5230,0.5339828124667454
5231,0.533969001583455
5232,0.533960542867437
5233,0.5339527635824476
5234,0.5339426615887181
5235,0.5339378013483799
5236,0.5339156685465867
5237,0.5339020060610897
5238,0.5338936528266223
5239,0.5338854757387318
5240,0.5338754506927506
5241,0.5338729191722795
5242,0.5338489932925063
5243,0.5338363195273393
5244,0.5338276929750517
5245,0.5338198058046203
5246,0.5338089630103788
5247,0.5338055665319857
5248,0.5337807082186538
5249,0.5337671382727732
5250,0.5337577861613626
5251,0.5337498288926292
5252,0.5337384843639829
5253,0.5337319795487174
5254,0.5337080592927611
5255,0.5336920572599788
5256,0.5336831381244744
5257,0.5336740089274963
5258,0.5336632898936056
5259,0.5336592889527366
5260,0.5336342212589669
5261,0.5336197706716673
5262,0.533609883160756
5263,0.5336008725708067
5264,0.5335888657549686
5265,0.5335851903388669
5266,0.5335570703379454
5267,0.5335416537634202
5268,0.5335308828672287
5269,0.5335215868217383
5270,0.5335085746797356
5271,0.5335011480724415
5272,0.5334731289285095
5273,0.5334542775050426
5274,0.5334435349163724
5275,0.5334323838775892
5276,0.5334196609780227
5277,0.5334142668547217
5278,0.5333839771845509
5279,0.5333657461112195
5280,0.5333532994689186
5281,0.5333414776002674
5282,0.5333268311186891
5283,0.5333223072193172
5284,0.5332862605726344
5285,0.5332661139285099
5286,0.5332516744250174
5287,0.5332386999787946
5288,0.533221658979546
5289,0.5332121409112999
5290,0.5331730114943205
5291,0.5331466277305869
5292,0.5331305301913711
5293,0.5331134663648255
5294,0.5330952248198907
5295,0.5330844209236725
5296,0.5330393009672622
5297,0.5330081699125229
5298,0.5329879583193453
5299,0.5329658722668889
5300,0.5329438955419731
5301,0.5329311497716076
5302,0.532872843818323
5303,0.532833302314167
5304,0.5328074477768562
5305,0.5327772429828533
5306,0.5327490639874578
5307,0.5327285954593426
5308,0.5326513647431772
5309,0.5325930033192512
5310,0.532556954372166
5311,0.5325101475537708
5312,0.532471876809131
5313,0.5324261579627222
5314,0.5323177440875909
5315,0.5321911434094244
5316,0.5321383232030883
5317,0.5320772868172665
5318,0.5320120996673585
5319,0.5319459463327892
5320,0.5317682655772086
5321,0.5315874629675638
5322,0.5315063006531408
5323,0.5314066327839653
5324,0.531311392697007
5325,0.5311984036711559
5326,0.530956152476538
5327,0.5306890666749708
5328,0.530573321124004
5329,0.5304461805515925
5330,0.5302773640377451
5331,0.5300931422635776
5332,0.5300388629475618
5333,0.5300178995560102
5334,0.530009908484526
5335,0.5299693937114488
5336,0.5299360188458057
5337,0.5298799975453744
5338,0.5298064809213214
5339,0.5297450431471397
5340,0.5296952095459557
5341,0.5296598911160092
5342,0.5296040529931687
5343,0.5295419078008925
5344,0.5294637218908228
5345,0.5293964519059366
5346,0.5293384984950178
5347,0.5292422457299484
5348,0.5291265211624877
5349,0.5290371741804616
5350,0.5289663409246298
5351,0.5288866076275639
5352,0.5287683277430508
5353,0.5286089280535029
5354,0.5283269929224025
5355,0.5282654694695095
5356,0.528029913147367
5357,0.5279170583707284
5358,0.5276519151200014
5359,0.527451748103732
5360,0.5272846946786374
5361,0.527120313824841
5362,0.5268259105264919
5363,0.5266973064124788
5364,0.5264916826206039
5365,0.5264655748044298
5366,0.5263258933987502
5367,0.526197221474269
5368,0.5259243630511585
5369,0.5258011661465543
5370,0.5255811651774783
5371,0.5254606739473777
5372,0.5252796839389008
5373,0.5249973707483642
5374,0.5249913678481193
5375,0.5246214868400657
5376,0.5242046968527357
5377,0.5240482080834807
5378,0.523851218133112
5379,0.5234866386196796
5380,0.5228043603025713
5381,0.5226047009431325
5382,0.5223598603343534
5383,0.522234933648226
5384,0.5220124330772696
5385,0.5219353034223501
5386,0.5217093760635239
5387,0.5215529268249014
5388,0.5213454976173304
5389,0.5211643207021983
5390,0.5209361753090667
5391,0.520691358359195
5392,0.5204334684279155
5393,0.5202278106816121
5394,0.5199157392497203
5395,0.5198513211129394
5396,0.5195525237662014
5397,0.5192693025421093
5398,0.5189318417645856
5399,0.5187918547733803
5400,0.5185374736311897
5401,0.5183373730128829
5402,0.51799228267968
5403,0.5172780366703068
5404,0.5170691528434033
5405,0.5166052866236472
5406,0.5164298117618115
5407,0.5161681340775912
5408,0.5157960632148862
5409,0.5154072947879085
5410,0.515299988045256
5411,0.5151354639247439
5412,0.5146867050515349
5413,0.5143164514921414
5414,0.5136672505001636
5415,0.5135840984199107
5416,0.5134813141975151
5417,0.51343437370156
5418,0.5132870351536949
5419,0.5131390136546314
5420,0.5125858743690276
5421,0.5125093121094437
5422,0.5124640485253591
5423,0.512444944640627
5424,0.5124373127550249
5425,0.5124316865353598
5426,0.5124302528117013
5427,0.5124293621886944
5428,0.512428315553955
5429,0.5124250631901839
5430,0.5124168424509383
5431,0.5123940212641238
5432,0.5123252746472039
5433,0.5122891849636926
5434,0.512203272966186
5435,0.5120749099357949
5436,0.5117198604656893
5437,0.511580116838166
5438,0.5110430868128465
5439,0.5108446770212469
5440,0.5101726980675766
5441,0.509961633995856
5442,0.5087518554480719
5443,0.5082704282767038
5444,0.5077490134484285
5445,0.5075931148571968
5446,0.5074230378470708
5447,0.5070409325310016
5448,0.5069974463851943
5449,0.5069064969159366
5450,0.5068857807950232
5451,0.5068712405980699
5452,0.5068568471639212
5453,0.5068366031054182
5454,0.5068268731887947
5455,0.506812033936565
5456,0.5067592605110732
5457,0.5067313449876534
5458,0.5066861271429368
5459,0.5066303971950309
5460,0.5065958594134967
5461,0.5062792926117442
5462,0.5062274488486785
5463,0.5058931334062143
5464,0.5057008962569987
5465,0.5056955113159339
5466,0.5056876527673618
5467,0.5056738548080054
5468,0.5056303532966266
5469,0.5055639263852457
5470,0.5055272757873499
5471,0.5054942808246442
5472,0.5054315141984727
5473,0.505247212280413
5474,0.5052112688073765
5475,0.5052112303459029
5476,0.5051568982572865
5477,0.5050609748489138
5478,0.5046029725081681
5479,0.5037065657958008
5480,0.5017543356290457
5481,0.5015070073120197
5482,0.5014912996979541
5483,0.5013402450007062
5484,0.5013375743041824
5485,0.5013375384177885
5486,0.5012371197162602
5487,0.5010877072207488
5488,0.5007697983904927
5489,0.5003333651560271
5490,0.4990392780649787
5491,0.497012099527315
5492,0.49527125274607375
5493,0.49112148004200845
5494,0.4906155242702985
5495,0.49039405575105954
5496,0.48792953355131563
5497,0.4864975077600239
5498,0.48505556025551566
5499,0.48413509333955823
5500,0.48317470143501257
5501,0.4803863798248999
5502,0.4782905287764541
5503,0.4769861326245122
5504,0.47590396966976245
5505,0.4744036036171696
5506,0.4729626461834918
5507,0.46986209050501654
5508,0.4663495860659036
5509,0.4652303409516277
5510,0.4639486230622159
5511,0.46210650493522704
5512,0.4598619059670324
5513,0.45621257422783307
5514,0.45429108625532716
5515,0.4524565371211732
5516,0.45054048507376704
5517,0.4498829843785632
5518,0.44898352645000467
5519,0.44779456068196377
5520,0.44576917818243755
5521,0.44533619051022033
5522,0.4449172512156051
5523,0.4444834913841009
5524,0.44421587986505784
5525,0.4435079120724305
5526,0.44293555325409256
5527,0.44227377888915625
5528,0.4418369620917786
5529,0.44139469869027625
5530,0.4411800186622372
5531,0.44091065029644533
5532,0.44062683041322065
5533,0.4401562199580346
5534,0.4398015420668157
5535,0.43940694332267893
5536,0.439289384096893
5537,0.4392233182257426
5538,0.4391975280172997
5539,0.4390933249196961
5540,0.4390393616455531
5541,0.4389496333718419
5542,0.43889937963663167
5543,0.43886400653675717
5544,0.4387217874269313
5545,0.43865841414121154
5546,0.43830709989476047
5547,0.4383013791849403
5548,0.4383013467537118
5549,0.43767409279023783
5550,0.43726198853884213
5551,0.43545938517442223
5552,0.43359706659136277
5553,0.43315281479600076
5554,0.43170100427045666
5555,0.43070103405312615
5556,0.4299506150338641
5557,0.42978881827742316
5558,0.428716567092181
5559,0.4279546018092316
5560,0.4267934616138753
5561,0.4259366336958242
5562,0.4250789049174215
5563,0.42458750693530345
5564,0.423957552412965
5565,0.42324941039901304
5566,0.422013276638068
5567,0.42083010931783577
5568,0.41918349671956096
5569,0.41882240212878574
5570,0.41841842381554434
5571,0.41802739093105423
5572,0.4175840811276825
5573,0.41623681435545334
5574,0.4159973034363474
5575,0.4147006017939519
5576,0.41383829975327757
5577,0.41333695502493206
5578,0.41265504789112334
5579,0.4117790446442776
5580,0.41120203188287185
5581,0.41106990658480297
5582,0.4110473249002393
5583,0.4110468041632356
5584,0.411046459428728
5585,0.4110143180191731
5586,0.41096987379388306
5587,0.4109473495675403
5588,0.4109473275942766
5589,0.410927858991404
5590,0.410895684449532
5591,0.4107932982542944
5592,0.410554922415406
5593,0.4100052859810313
5594,0.4090313903755663
5595,0.4072903699517913
5596,0.4036589086137673
5597,0.39905016318107994
5598,0.3961034677108014
5599,0.3931966431494926
5600,0.3927004650624412
5601,0.3926450433413054
5602,0.3926348693863356
5603,0.39263343184964
5604,0.3926323089148188
5605,0.39261974357409585
5606,0.39260092666970164
5607,0.3925447261292839
5608,0.39242936420132696
5609,0.39208676606182474
5610,0.3915060057230691
5611,0.3910896733431058
5612,0.39108957195809957
5613,0.39108953951661407
5614,0.3910892819803934
5615,0.3910887750768394
5616,0.39108727802392795
5617,0.391083524505185
5618,0.3910735001567088
5619,0.3910471237503789
5620,0.3909742327757866
5621,0.3907249192966642
5622,0.3897821631057548
5623,0.38937177074470447
5624,0.38937168077081113
5625,0.3893716537647615
5626,0.38937143121534973
5627,0.38937099569057343
5628,0.3893697060469896
5629,0.3893664758076546
5630,0.3893578489500113
5631,0.3893351926088003
5632,0.38927311532089803
5633,0.3890716190814504
5634,0.3863276171856785
5635,0.3863248265454707
5636,0.3863248102664625
5637,0.385793585333024
5638,0.38538547048252264
5639,0.3849413203534668
5640,0.38457369610086306
5641,0.38337667616252424
5642,0.3820329498879178
5643,0.38147354824708546
5644,0.38045929235000175
5645,0.3791416229236422
5646,0.3786548586414212
5647,0.3779396071785347
5648,0.3773618463068316
5649,0.376968704584357
5650,0.3764575424227172
5651,0.3758851531479718
5652,0.37486867043020167
5653,0.37452067875215445
5654,0.37366154904967
5655,0.3730161514917567
5656,0.37281301068148226
5657,0.3722162673136593
5658,0.37185595172151575
5659,0.37158865976569977
5660,0.37132929524529695
5661,0.3710185902256232
5662,0.3708624081705515
5663,0.3707441344690681
5664,0.3706654963491805
5665,0.3706200312399594
5666,0.3706025730532015
5667,0.37059461281918654
5668,0.37058793029446635
5669,0.3705807259344321
5670,0.3705639258295754
5671,0.3705302189316872
5672,0.37046863224687276
5673,0.37036790209740406
5674,0.3701932166108095
5675,0.36980698477992635
5676,0.35954713494321155
5677,0.3549809849701744
5678,0.3543942634527738
5679,0.3543830306339889
5680,0.3543828078914568
5681,0.3543817327453194
5682,0.3543793852235842
5683,0.35437276123027067
5684,0.3543558675741107
5685,0.3543110951517396
5686,0.35419452446471794
5687,0.35389505748965105
5688,0.3531892276324345
5689,0.3518770476638538
5690,0.3498661122098773
5691,0.3461156651791328
5692,0.3406493201903904
5693,0.33655568108933925
5694,0.33363513826613383
5695,0.3320217447503081
5696,0.3319903334440939
5697,0.3314896042584714
5698,0.33146058456836386
5699,0.3314332270540706
5700,0.33136402159807943
5701,0.3311147704649128
5702,0.3304705219329706
5703,0.3284327998998603
5704,0.316903377595322
5705,0.19441874750588828
5706,0.18760466799600964
5707,0.13645055966297484
5708,0.10734076367403703
5709,0.0906946694610803
5710,0.07877278413460422
5711,0.054113535298053836
5712,0.04872685201311548
5713,0.038906011655804776
5714,0.03215884810416898
5715,0.03120265708662569
5716,0.030865664849650386
5717,0.030369360045192157
5718,0.030223061074495492
5719,0.02980223847285271
5720,0.029386562922862108
5721,0.02751618114417048
5722,0.025021048999954526
5723,0.02378533474560276
5724,0.021750048494397246
5725,0.01945672210502463
5726,0.01884366936369277
5727,0.01836823156329147
5728,0.016935608983766483
5729,0.015935304823284042
5730,0.015148330112531921
5731,0.014578932934869742
5732,0.014290731748369593
5733,0.013737790150239328
5734,0.013582479482639267
5735,0.013390372791507907
5736,0.013327882312652847
5737,0.013298480204616723
5738,0.013242990117905964
5739,0.01313156503865115
5740,0.012981115855580433
5741,0.012839376155606038
5742,0.012742241431522612
5743,0.012682254616313414
5744,0.012592267688533372
5745,0.012532543274132208
5746,0.01243417631393727
5747,0.011967199761745796
5748,0.009855275573639568
5749,0.00807452688122813
5750,0.006841965368674608
5751,0.0061546979403624335
5752,0.005129937129701757
5753,0.004207092969034138
5754,0.004122508268727189
5755,0.003791547346571178
5756,0.0036705235974736753
5757,0.0031488996155043195
5758,0.0030325012790514885
5759,0.002941470457861862
5760,0.002812212754033829
5761,0.002677331431747353
5762,0.002603793902145308
5763,0.0025894071944963645
5764,0.0025321896290470343
5765,0.0024967469154386322
5766,0.0023924039583577473
5767,0.0022509379612454007
5768,0.0021840340803456473
5769,0.001954510331730743
5770,0.0018116826357481752
5771,0.0017173353441619437
5772,0.0016467602487056782
5773,0.0015751631739861025
5774,0.0015315417702910258
5775,0.0014857232081851451
5776,0.0014257815519533336
5777,0.0012977387053399072
5778,0.0011384240499378927
5779,0.0008888660982775411
5780,0.0007482161754437391
5781,0.000705088434881287
5782,0.0005085627247519212
5783,0.00045890750129172996
5784,0.0004420653010488426
5785,0.00041438928857663864
5786,0.0004095609072513091
5787,0.0004054834411559387
5788,0.0004002315440848663
5789,0.0003634838552260222
5790,0.00035634184016941205
5791,0.00032582235936096717
5792,0.0003109015377014694
5793,0.00030594959780160907
5794,0.00030202952162568627
5795,0.00030099396864315277
5796,0.0002970664203852879
5797,0.0002950591986503712
5798,0.0002932055193805164
5799,0.00029249590854141326
5800,0.0002918086762324824
5801,0.0002915386368756141
5802,0.00029141368587947916
5803,0.00029114226992817425
5804,0.0002910215210345387
5805,0.0002904423345944654
5806,0.00028782483026916733
5807,0.0002833528335343415
5808,0.00027757863059988606
5809,0.00026855144634822445
5810,0.0002679253007009627
5811,0.0002636977877214501
5812,0.0002611272629853547
5813,0.0002578745891350947
5814,0.0002575454444450319
5815,0.0002566257976102655
5816,0.00025324603481364984
5817,0.00024939992780766894
5818,0.00024512855067342033
5819,0.00024175993808152945
5820,0.00023878141232461204
5821,0.0002347841089223737
5822,0.00023036448765416753
5823,0.00022769797012821334
5824,0.00022651512598751772
5825,0.00022563114947251508
5826,0.00022351318258596628
5827,0.0002229413407154337
5828,0.00022120435950395765
5829,0.00022044049894245208
5830,0.00021599689786489478
5831,0.00021067177606984554
5832,0.0002097674726906401
5833,0.00020818882686837712
5834,0.00020740897310054436
5835,0.0002071675126631731
5836,0.00020585238363928318
5837,0.00020471664934234622
5838,0.00020387200460467378
5839,0.00020234523428444475
5840,0.00020207874819697677
5841,0.0002019927064539345
5842,0.0002010443121756919
5843,0.00019982164217844303
5844,0.0001929705687902616
5845,0.0001871446731165227
5846,0.00018362370719673607
5847,0.0001802313443310799
5848,0.00017821901226465828
5849,0.00017656335046635147
5850,0.0001687888478070603
5851,0.00016621183449910403
5852,0.00016585021473330166
5853,0.0001658070604077639
5854,0.00016577344254956576
5855,0.00016575889429099353
5856,0.000165717808136078
5857,0.0001657011835340284
5858,0.00016568630086558588
5859,0.00016567890263728506
5860,0.00016566607471039512
5861,0.00016564527041963538
5862,0.00016563489796768692
5863,0.00016562548372449243
5864,0.00016561437219945167
5865,0.00016560235817023798
5866,0.0001655751121011129
5867,0.00016553524947724246
5868,0.0001654492713525223
5869,0.00016537346912835792
5870,0.00016516757345248805
5871,0.00016474463988142962
5872,0.0001637467661116697
5873,0.00016153106433991626
5874,0.0001561709963204369
5875,0.00014839606517068408
5876,0.000147599875926267
5877,0.00014553556864508777
5878,0.0001400282146087962
5879,0.0001366458121591852
5880,0.0001326512076100442
5881,0.00012549812174327723
5882,0.00012135790766531065
5883,0.00012034569070774026
5884,0.00012005163757863085
5885,0.0001190697201287376
5886,0.00011690881088725377
5887,0.00011573379665543888
5888,0.00011396676575737511
5889,0.00011296246452355912
5890,0.00011111800676284619
5891,0.00011036189502085551
5892,0.00010856179875068044
5893,0.00010810571013882945
5894,0.00010772400618270765
5895,0.00010761992534215762
5896,0.00010759115399052229
5897,0.0001075831131898625
5898,0.0001075788048037737
5899,0.00010757630470224467
5900,0.00010757135831663406
5901,0.00010756167453696926
5902,0.00010753765842360395
5903,0.00010750259506685482
5904,0.00010737326160596008
5905,0.00010732271067911998
5906,0.00010711569585115076
5907,0.00010695333264875006
5908,0.0001068752526166262
5909,0.00010676560718182431
5910,0.00010674839619186237
5911,0.00010665440003731568
5912,0.00010662855157916801
5913,0.00010660749846064996
5914,0.00010659558771530782
5915,0.00010657970363953083
5916,0.0001065261012312746
5917,0.00010650024722244645
5918,0.00010642276564680325
5919,0.00010628481339103252
5920,0.00010611485168088975
5921,0.00010604229402744376
5922,0.00010599769906401858
5923,0.00010595537209657908
5924,0.00010588316609518283
5925,0.00010583489150007365
5926,0.00010571402525423337
5927,0.0001055268836963353
5928,0.00010538555324860335
5929,0.00010535638030034128
5930,0.00010532899106710458
5931,0.00010525435963456828
5932,0.00010520116345231581
5933,0.00010514941692768292
5934,0.00010508955414284393
5935,0.00010506957253135789
5936,0.00010501821557445682
5937,0.00010494292434479088
5938,0.00010465101644937555
5939,0.00010449261653411837
5940,0.00010433837599975905
5941,0.0001040450019909267
5942,0.00010398802715822328
5943,0.00010391714224796966
5944,0.0001038953275241662
5945,0.00010384702529956721
5946,0.00010374982077970683
5947,0.00010359605718885797
5948,0.00010320326272664448
5949,0.0001030822151368268
5950,0.00010282695065082428
5951,0.00010278288219472754
5952,0.00010257479517933218
5953,0.00010244261326775761
5954,0.00010240001181864466
5955,0.00010238019600529375
5956,0.00010234686656074669
5957,0.0001022357273428709
5958,0.00010210062183201432
5959,0.00010189129127960865
5960,0.00010184239287070326
5961,0.00010177759088507005
5962,0.00010155924962653496
5963,0.00010144919750663756
5964,0.00010128567114988705
5965,0.00010112405089236995
5966,0.00010102102517344786
5967,0.0001001237196939529
5968,9.994624348024044e-5
5969,9.961416232949178e-5
5970,9.929140915099528e-5
5971,9.903090339631852e-5
5972,9.893425605674507e-5
5973,9.891925927355692e-5
5974,9.891573232716237e-5
5975,9.890965497654536e-5
5976,9.888142002442563e-5
5977,9.880702486720582e-5
5978,9.876832532117028e-5
5979,9.867386363602521e-5
5980,9.858394516281336e-5
5981,9.855593999981875e-5
5982,9.853721861240073e-5
5983,9.851166680083195e-5
5984,9.849862876452226e-5
5985,9.847058570828027e-5
5986,9.846715753642915e-5
5987,9.846158737379513e-5
5988,9.845879510676162e-5
5989,9.845379224740617e-5
5990,9.844116612878026e-5
5991,9.841425370478382e-5
5992,9.837370890396769e-5
5993,9.831304994784598e-5
5994,9.826740662834978e-5
5995,9.823921282897603e-5
5996,9.823212598837048e-5
5997,9.818902649910402e-5
5998,9.811015325087081e-5
5999,9.807942723176766e-5
6000,9.803974486633592e-5
6001,9.800596084607617e-5
6002,9.796803134831902e-5
6003,9.792833590696047e-5
6004,9.791507098024124e-5
6005,9.779962881722192e-5
6006,9.757759040980539e-5
6007,9.732425578144877e-5
6008,9.716058187971291e-5
6009,9.708231380501925e-5
6010,9.694549648372065e-5
6011,9.687066132078108e-5
6012,9.68309387780803e-5
6013,9.678901309704625e-5
6014,9.676304159747458e-5
6015,9.671645061159077e-5
6016,9.661562729923378e-5
6017,9.649382459245733e-5
6018,9.636433414616014e-5
6019,9.634712822528268e-5
6020,9.628558116409918e-5
6021,9.62734413753352e-5
6022,9.626961290149377e-5
6023,9.626377332062048e-5
6024,9.625858152548102e-5
6025,9.625838521372936e-5
6026,9.625785647140805e-5
6027,9.625731702643616e-5
6028,9.625573872032733e-5
6029,9.625301928709636e-5
6030,9.624730728105878e-5
6031,9.624143945359988e-5
